id,name,brewery_id,state,country,style,availability,abv
358184,Passionate Emile,47636,CA,US,Berliner Weisse, Rotating,4.5
128443,Milk Stout,16393,CA,US,American Stout, Rotating,4.3
214407,Eloquent Frumento,2743,CA,US,Belgian Strong Dark Ale, Rotating,14.5
145553,Yowza,22412,CA,US,German Kölsch, Limited (brewed once),4.5
92027,Dirt Nap,29730,CA,US,British Barleywine, Limited (brewed once),10.8
309563,Walk the Dank,45824,CA,US,American Imperial IPA, Limited (brewed once),8.1
182256,Beer Camp: Tropical IPA (2016),140,CA,US,New England IPA, Limited (brewed once),6.7
199053,Monstrous Cabal,33181,CA,US,American Imperial IPA, Limited (brewed once),10.2
9258,Mandarin Nectar,3120,CA,US,Herb and Spice Beer, Year-round,6.5
9260,Golden Ale,610,CA,US,American Amber / Red Ale, Year-round,4.6
9262,California Gold,1808,CA,US,American Cream Ale, Year-round,4.2
9263,Fields Of Wheat,1808,CA,US,Belgian Witbier, Rotating,6.0
9264,IPA,1808,CA,US,American IPA, Year-round,6.8
9269,Stony Face Red Ale,3448,CA,US,American Amber / Red Ale, Year-round,5.6
9317,Country Club Malt Liquor,447,CA,US,American Malt Liquor, Year-round,5.86
9343,Boca Bock Lager,4309,CA,US,German Bock, Year-round,
57539,Rampage Imperial IPA,978,CA,US,American Imperial IPA, Rotating,9.0
217667,Altamont/Device Mr. Nice Guy,31332,CA,US,American IPA, Limited (brewed once),7.0
44827,Big Eye - Ginger,199,CA,US,American IPA, Rotating,7.0
288230,Cosmic Charlie,41123,CA,US,American Brown Ale, Rotating,5.4
262568,H.U.B.A.R.,25032,CA,US,American Imperial IPA, Rotating,8.7
199092,Espresso Porter,37627,CA,US,American Porter, Rotating,6.6
202764,Xbalanque,33278,CA,US,Belgian Strong Dark Ale, Rotating,7.1
164163,Session Ale,13065,CA,US,American Blonde Ale, Limited (brewed once),4.4
12051,Raven's Eye Imperial Stout,1627,CA,US,Russian Imperial Stout, Year-round,9.5
143761,Mac Brown,37430,CA,US,American Brown Ale, Year-round,5.6
154999,Zuur Cafe #3,28019,CA,US,American Wild Ale, Limited (brewed once),8.2
200264,Lawn Jockey Session,31117,CA,US,American IPA, Year-round,4.3
351513,Sach Trois Golden,53019,CA,US,Belgian Pale Ale, Rotating,5.5
277923,Aviator Series 7.0,23200,CA,US,American IPA, Limited (brewed once),7.0
257559,20x20 IPA,47559,CA,US,American Imperial IPA, Year-round,8.6
91420,Dayman Coffee IPA,147,CA,US,American IPA, Limited (brewed once),8.7
201488,Harlequin,3835,CA,US,American Strong Ale, Limited (brewed once),
303342,Lolliker,48862,CA,US,American Wild Ale, Rotating,5.9
70939,Ginger Saison,21651,CA,US,Belgian Saison, Summer,4.8
294449,Force Ghost,34453,CA,US,American IPA, Rotating,6.8
101829,Chocolate Hazelnut Porter,25960,CA,US,American Porter, Rotating,7.0
45489,Octoberfest,610,CA,US,German Märzen / Oktoberfest, Fall,5.5
196981,Southern Hemisphere Pale Ale,41472,CA,US,American Pale Ale (APA), Rotating,6.5
285885,Initial,49381,CA,US,American Blonde Ale, Rotating,5.2
258685,Bangtail,47500,CA,US,Belgian Saison, Year-round,6.0
178549,Blue Baltic Porter,140,CA,US,Baltic Porter, Rotating,7.3
133767,Summer IPA,30608,CA,US,English India Pale Ale (IPA), Rotating,4.3
309939,A scanner tartley,37451,CA,US,Belgian Fruit Lambic, Limited (brewed once),10.0
236927,Batch 007,34029,CA,US,American Strong Ale, Rotating,9.2
215366,Chêne Sauvage,36523,CA,US,Belgian Saison, Rotating,6.0
126683,2 Hop Summer (Summit And Sorachi Ace),33181,CA,US,American Pale Ale (APA), Limited (brewed once),5.8
317566,Wax,38745,CA,US,American IPA, Rotating,7.3
131558,Bucket Of Truth Pale Ale,32931,CA,US,American Pale Ale (APA), Limited (brewed once),
158529,Off The Rails IPA,38396,CA,US,American IPA, Rotating,7.3
33763,Trader Joe's 2006 Vintage Ale,10707,CA,US,Belgian Strong Dark Ale, Winter,9.0
65208,Hefeweizen,21138,CA,US,German Hefeweizen, Year-round,5.0
327369,Mocha Ex Machina,33824,CA,US,American Porter, Rotating,7.5
358553,Monkish / SARA - New Adjectives,28657,CA,US,German Pilsner, Rotating,4.9
48084,Reserve Wheat Ale,13065,CA,US,Berliner Weisse, Rotating,5.0
95739,Rye Barrel Aged Cappuccino Stout,220,CA,US,American Imperial Stout, Limited (brewed once),9.2
282828,Summer Breeze,42559,CA,US,American Wild Ale, Rotating,6.5
239424,Saison Du Vin,41964,CA,US,Belgian Saison, Limited (brewed once),8.2
161704,Humboldt Brownie,266,CA,US,American Brown Ale, Rotating,9.0
9414,IPA,983,CA,US,American IPA, Year-round,
9415,Long Beach Crude,460,CA,US,Baltic Porter, Year-round,6.5
9416,Light Lager,4344,CA,US,American Light Lager, Year-round,
9417,Lager,4344,CA,US,American Adjunct Lager, Year-round,
9418,Pilsener,4344,CA,US,German Pilsner, Year-round,
9419,Wheat,4344,CA,US,American Pale Wheat Ale, Limited (brewed once),
9431,Oatmeal Stout,4300,CA,US,English Oatmeal Stout, Year-round,4.25
9445,Bolinas Best Bitter,812,CA,US,English Bitter, Rotating,
136624,ScareCity #1 Dry Hopped Imperial Pilsner,220,CA,US,American Imperial Pilsner, Limited (brewed once),8.1
273416,Haze Ventura,37448,CA,US,American Pale Ale (APA), Limited (brewed once),6.0
30423,Avant Garde,18149,CA,US,French Bière de Garde, Year-round,7.0
130770,STS Pils,863,CA,US,Bohemian Pilsener, Rotating,5.3
270517,Liberty Station Shirley Triple,147,CA,US,Belgian Tripel, Limited (brewed once),8.3
300837,Cloudy Decisions,38209,CA,US,American IPA, Limited (brewed once),6.7
196432,KInski,38091,CA,US,Belgian Saison, Limited (brewed once),8.1
242518,Sukahop,27946,CA,US,American IPA, Rotating,6.5
53196,Old Volstead Barleywine,12788,CA,US,British Barleywine, Rotating,10.4
17056,Crazy Hazel,3120,CA,US,American Brown Ale, Rotating,6.8
159899,Wet Hop Cuvee De Bubba,610,CA,US,American Wild Ale, Rotating,9.0
93745,Illusion IPA,31554,CA,US,Belgian IPA, Rotating,6.5
277671,April Babies,28657,CA,US,American Pale Ale (APA), Rotating,5.0
174863,For Those About To Rakau,37448,CA,US,American IPA, Rotating,7.3
106085,Arrogant Bastard Ale - Templeton Rye Whiskey Barrel-Aged,43153,CA,US,American Strong Ale, Limited (brewed once),8.3
293478,Captain Shaddock's Forbidden Fruit,26704,CA,US,American IPA, Rotating,6.8
71879,Jake's Back Bitter,632,CA,US,English Bitter, Rotating,3.7
209640,Easy Glider IPA,16843,CA,US,American IPA, Year-round,4.0
211093,Tripod,28019,CA,US,Belgian Tripel, Limited (brewed once),9.4
122903,Levitation Ale - Apricot Kernels And Bing Cherries,147,CA,US,American Amber / Red Ale, Limited (brewed once),4.6
296072,20 Oktoberfest,27331,CA,US,German Märzen / Oktoberfest, Fall,5.8
324624,Hop Exposure,51691,CA,US,American Imperial IPA, Rotating,8.3
109647,Egregious,33018,CA,US,American Wild Ale, Year-round,5.9
295087,Riip' N Slide,40467,CA,US,American IPA, Rotating,7.0
158024,Funky Habit,28657,CA,US,Belgian Saison, Rotating,8.3
102367,Zythos IPA,16393,CA,US,Rye Beer, Year-round,6.6
202737,Stout Resistance,8681,CA,US,American Stout, Rotating,5.7
345670,Borrowed Some Fruits,41031,CA,US,American IPA, Rotating,
58818,The Road IPA,1337,CA,US,American IPA, Limited (brewed once),
9469,Sunset Red,1009,CA,US,American Amber / Red Ale, Year-round,
9474,Temptation,863,CA,US,American Wild Ale, Rotating,7.5
9534,Bisbee's ESB,4288,CA,US,English Extra Special / Strong Bitter (ESB), Year-round,
9538,Newport Beach Blonde,4288,CA,US,American Blonde Ale, Year-round,
9539,Pelican Pale Ale,4288,CA,US,American Pale Ale (APA), Year-round,6.0
360404,Contemplation Porter,45495,CA,US,American Porter, Rotating,6.0
48223,Left Coast Duck Dive Hefe,3073,CA,US,American Pale Wheat Ale, Year-round,6.0
239867,Scientific Series: B-03: Robust Porter Aged In Merlot Barrels,25945,CA,US,Robust Porter, Limited (brewed once),7.0
122803,Delilah Jones Rye,463,CA,US,American Strong Ale, Limited (brewed once),9.6
234442,Family Tart With Peaches,43879,CA,US,Berliner Weisse, Rotating,4.8
167311,Pashcha!,38091,CA,US,Belgian Saison, Rotating,4.5
202978,More Cowbell,870,CA,US,American IPA, Limited (brewed once),6.5
157409,Wild Turkey Rye Barrel Stout,193,CA,US,English Oatmeal Stout, Rotating,8.3
134576,Grazias Jack,23347,CA,US,American Cream Ale, Limited (brewed once),7.0
321678,48K Juice,22412,CA,US,American Imperial IPA, Rotating,8.5
104928,Oaked Twin Ale,17962,CA,US,Belgian Dubbel, Limited (brewed once),8.5
259736,Imperial Eclipse Stout - Tart Cherry,14936,CA,US,American Imperial Stout, Limited (brewed once),11.0
67991,Yard House Belgian Amber Tripel,2210,CA,US,Belgian Tripel, Rotating,9.0
21029,Winter Warmer,463,CA,US,Winter Warmer, Winter,8.0
272465,Veritas 019,18149,CA,US,American Wild Ale, Limited (brewed once),7.0
232025,"Not Your Bro, Dawg",21651,CA,US,American IPA, Limited (brewed once),6.5
40701,Pumpkin Ale,2711,CA,US,Pumpkin Beer, Fall,
54183,The Plunge,14064,CA,US,American Imperial IPA, Limited (brewed once),8.3
144202,Jolly Rodger Cask W/ Cacao Nibs,3835,CA,US,American Imperial Stout, Limited (brewed once),9.0
361962,Yeast of Eden - Lines Dissecting,35259,CA,US,American Lager, Limited (brewed once),6.0
360332,Blood Orange Hoptuitus,23347,CA,US,American IPA, Rotating,7.5
268896,Pluviophile,28657,CA,US,Belgian Saison, Limited (brewed once),6.1
145757,Barrel-Aged Zeus - Heaven Hill,4432,CA,US,American Imperial IPA, Limited (brewed once),9.7
222355,Return Of The Gorch,32931,CA,US,American Pale Ale (APA), Rotating,5.8
133672,Enter The Future,29180,CA,US,American IPA, Limited (brewed once),7.2
242398,Tell Me When To Gose - Strawberry Kiwi,35259,CA,US,Leipzig Gose, Rotating,4.0
276452,Indoor,38745,CA,US,American IPA, Limited (brewed once),6.4
351533,Lawyer Lips,52940,CA,US,English Bitter, Rotating,4.2
254401,Black Tuesday - Peach Cobbler,16866,CA,US,American Imperial Stout, Limited (brewed once),20.3
87952,Bacon & Eggs - Bourbon Barrel Aged,1337,CA,US,American Porter, Rotating,9.5
86851,Barefoot Harem Theft Scotch Ale,29910,CA,US,Herb and Spice Beer, Limited (brewed once),8.5
248645,The Grade,16866,CA,US,Baltic Porter, Limited (brewed once),7.6
325864,De Colores,38745,CA,US,American Wild Ale, Limited (brewed once),4.9
40217,Belgian Dark Strong,16048,CA,US,Belgian Strong Dark Ale, Limited (brewed once),9.2
269939,Cognitive Dissonance,47691,CA,US,American Imperial IPA, Rotating,
36851,Maibock,610,CA,US,German Maibock, Spring,6.7
9568,English Ales Pale Ale,3055,CA,US,English Pale Ale, Year-round,6.0
9639,Victorias Triple Belgian Ale,485,CA,US,Belgian Strong Pale Ale, Limited (brewed once),8.9
232409,Garage Sale Rye Pale Ale,9914,CA,US,American Pale Ale (APA), Rotating,6.0
320725,CoCo Rasa,42779,CA,US,American Porter, Rotating,6.2
364685,Bruesicle: Blueberry Guava,40927,CA,US,American Wild Ale, Limited (brewed once),3.8
311773,From Denver With Love,42930,CA,US,American Wild Ale, Limited (brewed once),5.8
119224,Black Currant Nectar,3120,CA,US,American Pale Wheat Ale, Limited (brewed once),4.9
39134,Decadence 6,5411,CA,US,Belgian Pale Ale, Limited (brewed once),6.5
59376,Whistler Imperial Pils,4146,CA,US,American Imperial Pilsner, Rotating,7.5
139458,Ruski Noir,33224,CA,US,Russian Imperial Stout, Fall,
158183,Tartare Noir,610,CA,US,American Wild Ale, Limited (brewed once),5.0
200265,Honey Britches,31117,CA,US,American Blonde Ale, Summer,5.3
151303,SF Lager,28260,CA,US,California Common / Steam Beer, Limited (brewed once),
122575,Thunderbeast IPA,33983,CA,US,American IPA, Year-round,6.5
336391,Friday Forever,45240,CA,US,American IPA, Rotating,7.5
340212,Enchanted Whip,27946,CA,US,American Imperial IPA, Rotating,8.2
75454,Autumn 2011 Farmhouse Ale,24940,CA,US,Belgian Saison, Limited (brewed once),7.0
107419,Anaheim Winter Wheat,25926,CA,US,German Dunkelweizen, Winter,5.5
241564,Bubbler,16866,CA,US,American Blonde Ale, Year-round,4.5
87812,Imperial Eclipse Stout - American Mellow Corn Whiskey,14936,CA,US,American Imperial Stout, Limited (brewed once),9.5
195145,Strawberry Broadacres,38091,CA,US,Berliner Weisse, Limited (brewed once),3.9
77062,Promenade Pale Ale,27944,CA,US,English Pale Ale, Year-round,
145004,Monkey Paw / Karl Strauss Dead Albert's Society's,26704,CA,US,American Amber / Red Ale, Limited (brewed once),8.2
197182,Single Hop IPA With Simcoe,199,CA,US,American IPA, Limited (brewed once),8.0
321100,Surf Stop Pale Ale,1337,CA,US,American Pale Ale (APA), Winter,5.5
276819,Fire Storm's,34282,CA,US,Baltic Porter, Limited (brewed once),8.2
13962,Watchtower Wheat,2698,CA,US,American Pale Wheat Ale, Year-round,
370976,California King,46813,CA,US,American Imperial IPA, Limited (brewed once),8.3
242034,Mrs. Dankerson,40467,CA,US,American IPA, Limited (brewed once),7.1
261200,Mixed Up- Track 1,47782,CA,US,American Cream Ale, Rotating,5.3
239571,7 Deadly Lupulins,37448,CA,US,American IPA, Rotating,7.2
45622,Navigator Dopplebock (Brandy Barrel Aged),199,CA,US,German Doppelbock, Rotating,8.0
92112,Citrus Bend,26932,CA,US,American Pale Wheat Ale, Limited (brewed once),4.8
115388,Brandy Barrel Aged Drakonic,3835,CA,US,American Imperial Stout, Rotating,9.6
231079,S3 Watermelon Sour,38284,CA,US,Berliner Weisse, Limited (brewed once),3.3
77695,Walker Brown Amber Ale,21092,CA,US,American Amber / Red Ale, Year-round,5.5
177852,California Uncommon,28,CA,US,German Kölsch, Limited (brewed once),5.3
85909,What She's Having,3835,CA,US,American Strong Ale, Limited (brewed once),8.5
61367,2010 Bluesapalooza,4051,CA,US,American Imperial Stout, Limited (brewed once),9.0
120776,Royal,29778,CA,US,Russian Imperial Stout, Limited (brewed once),12.0
12222,Taps German Pils,2700,CA,US,German Pilsner, Rotating,5.2
302905,Rustique Cerise,36523,CA,US,Belgian Saison, Limited (brewed once),8.0
9670,Marzen,862,CA,US,German Märzen / Oktoberfest, Year-round,6.5
9722,Holidaze Ale,255,CA,US,Herb and Spice Beer, Winter,
100792,Witte Snake,31319,CA,US,Belgian Witbier, Year-round,5.0
121865,"O' Brother, Where's Aldo? - Beer Camp # 114",140,CA,US,Belgian Pale Ale, Limited (brewed once),5.4
84675,Buddy,29778,CA,US,American Black Ale, Year-round,9.1
193518,Athena,33181,CA,US,American Wild Ale, Limited (brewed once),
39137,No More Mr. Weize Guy Weizenbock,5411,CA,US,German Weizenbock, Limited (brewed once),7.7
253859,Trimcoe,41927,CA,US,American IPA, Limited (brewed once),7.2
318197,Sour In The Rye - Raisins,40927,CA,US,American Wild Ale, Limited (brewed once),7.0
89127,Jasper's Extra Pale Ale,16393,CA,US,American Pale Ale (APA), Rotating,5.0
260013,Blueberry Geek Braggotfast,43889,CA,US,Braggot, Rotating,12.0
316519,Joe Friday,49028,CA,US,American IPA, Rotating,7.0
309153,Party Water,41927,CA,US,American IPA, Rotating,5.0
349349,UnderCurrants,2210,CA,US,American Wild Ale, Rotating,6.3
318712,Our Special Ale 1985 (Anchor Christmas Ale),28,CA,US,Winter Warmer, Limited (brewed once),
368975,Grodziskie,199,CA,US,American Pale Wheat Ale, Rotating,4.5
289656,Highway Hypnosis,34279,CA,US,American IPA, Rotating,5.4
39940,Poverty Porter,11580,CA,US,American Porter, Year-round,5.7
100455,Rye And Whiskey Barrel Aged Voo Doo Stout,10046,CA,US,American Stout, Limited (brewed once),10.0
89907,Bayside Brown,4288,CA,US,American Brown Ale, Rotating,6.5
190282,Barn Rye IPA,40634,CA,US,American IPA, Year-round,7.1
68244,Black Ops IPA,2447,CA,US,American Black Ale, Rotating,7.2
260808,Graveyard's Pale Ale,1337,CA,US,American Pale Ale (APA), Rotating,6.2
12888,Lee's Mild,147,CA,US,English Dark Mild Ale, Limited (brewed once),3.7
124310,Sedition,29481,CA,US,Belgian IPA, Rotating,7.6
364442,Oatmeal Stout,36257,CA,US,English Oatmeal Stout, Limited (brewed once),5.3
304592,Zesty Mounds,16866,CA,US,American Imperial Stout, Limited (brewed once),13.6
266907,Southern Gothic Unfiltered Pilsner,140,CA,US,German Pilsner, Rotating,5.6
307968,Experiment 626,21448,CA,US,American Amber / Red Ale, Limited (brewed once),
262198,Riot Punch,35259,CA,US,American Imperial IPA, Rotating,8.5
110424,Decemberfest,30687,CA,US,German Märzen / Oktoberfest, Rotating,7.5
45407,12th Anniversary Bourbon Barrel-aged Belgian Stout,2447,CA,US,Russian Imperial Stout, Limited (brewed once),10.5
152938,Autumn Equinox,30283,CA,US,American IPA, Rotating,4.8
120623,Spring Fever,14936,CA,US,American Blonde Ale, Limited (brewed once),4.5
93569,Ursa Minor,2321,CA,US,Flanders Red Ale, Rotating,6.0
162206,Blonde Ale,37305,CA,US,American Blonde Ale, Year-round,4.2
355921,Jorge of the Jungle,51473,CA,US,American IPA, Rotating,6.2
228946,Dated * 1858,34005,CA,US,American IPA, Rotating,6.9
360715,All Your Nelson Are Belong To Us,39472,CA,US,American IPA, Limited (brewed once),6.7
200340,Longfin With Grapefruit,199,CA,US,German Helles, Limited (brewed once),4.5
104588,"Yep, She's Got Legs",22412,CA,US,American Strong Ale, Limited (brewed once),10.1
197787,Evil Bee,25960,CA,US,American IPA, Rotating,
94042,"Nelson, Jade And Helga",735,CA,US,American Imperial IPA, Rotating,10.5
98580,Imperial Eclipse Stout - Rum Barrel (18 Year),14936,CA,US,American Imperial Stout, Limited (brewed once),11.9
191041,GravensTime Apple-esque Beer,220,CA,US,Fruit and Field Beer, Limited (brewed once),5.8
234718,Generation Ale-ive,735,CA,US,American IPA, Rotating,6.7
9753,Bohemian Pilsener,2700,CA,US,Bohemian Pilsener, Rotating,5.4
9791,Nut Brown Ale,396,CA,US,English Brown Ale, Rotating,5.0
9797,Blimp Hangar Porter,4555,CA,US,American Porter, Year-round,5.8
150724,Jalapeño Mai Tai P.A.,35259,CA,US,Chile Beer, Rotating,6.6
191942,Piper Down With Persimmon And Cinnamon,199,CA,US,Scottish Ale, Limited (brewed once),5.8
148371,Imperial Eclipse Stout - High West Single Malt,14936,CA,US,American Imperial Stout, Limited (brewed once),11.9
324089,Annie's Almond Brown,23697,CA,US,American Brown Ale, Limited (brewed once),5.5
55158,Trouble Brewing Red Flag Amber Ale,21092,CA,US,American Amber / Red Ale, Year-round,4.7
48508,Hot Rocks Lager,13839,CA,US,European Dark Lager, Rotating,6.5
123013,Zealous,34453,CA,US,English Oatmeal Stout, Rotating,5.0
251287,Santo Spike Sour,43880,CA,US,American Wild Ale, Rotating,8.5
249323,Wiki Wiki Tart,40927,CA,US,American Wild Ale, Rotating,7.1
211076,Oatmeal IPA,199,CA,US,American IPA, Limited (brewed once),6.4
220074,Zer0 Day IPA,33824,CA,US,American IPA, Rotating,7.2
90069,Victory At Sea - Coconut,199,CA,US,American Imperial Porter, Rotating,10.0
300825,Nelson Double Double,38282,CA,US,American Imperial IPA, Limited (brewed once),8.4
133744,Roggen-bier,910,CA,US,German Roggenbier, Summer,5.6
75069,Mermaid's Red Ale - Bourbon Oak Aged,2447,CA,US,American Amber / Red Ale, Rotating,
218373,Tiger Ride,44589,CA,US,Belgian Strong Pale Ale, Rotating,8.0
372204,Are You Having Fun Today?!,22412,CA,US,American Imperial IPA, Rotating,8.6
215442,Ashcroft - Blacklist Collection No. 0004,17281,CA,US,American Brown Ale, Rotating,9.8
46897,Papier - Virgin,16866,CA,US,English Old Ale, Limited (brewed once),14.7
353712,Rattlesnake,27996,CA,US,American IPA, Rotating,7.0
255938,Sushi Beer,38745,CA,US,American Pale Ale (APA), Limited (brewed once),5.0
68433,Abbey Normal,21316,CA,US,Belgian Dubbel, Summer,6.6
42245,Extra Hoppy Centennial Ale,640,CA,US,California Common / Steam Beer, Rotating,
